ID,V2,V5,V6,DrivingStyle
DR_38120,1688,17546,5,Normal
DR_63369,451,1239,2,Vague
DR_22404,1048,2875,4,Normal
DR_45951,935,8103,2,Normal
DR_46801,577,2575,2,Vague
DR_18126,767,3785,2,Aggressive
DR_69597,574,2854,2,Normal
DR_65027,847,2337,3,Aggressive
DR_70809,542,2181,2,Vague
DR_50657,1648,14522,5,Vague
DR_39758,702,2994,2,Aggressive
DR_28640,2048,27042,5,Aggressive
DR_32504,560,3079,2,Normal
DR_31236,496,1401,2,Normal
DR_64368,584,2868,2,Normal
DR_39750,534,2194,2,Normal
DR_46236,543,1669,2,Normal
DR_65923,524,1327,2,Normal
DR_63009,547,1930,2,Normal
DR_40416,545,1453,2,Aggressive
DR_19177,562,2250,2,Normal
DR_62820,539,1964,2,Normal
DR_64514,567,1754,2,Normal
DR_12754,494,1484,2,Normal
DR_34734,555,1632,2,Normal
DR_18123,554,1969,2,Normal
DR_48047,544,1680,2,Normal
DR_46441,552,1572,2,Normal
DR_64267,571,2429,2,Normal
DR_50995,563,1392,2,Vague
DR_18589,526,1237,2,Aggressive
DR_39425,555,1878,2,Normal
DR_57168,547,2129,2,Normal
DR_17616,561,2633,2,Normal
DR_22653,563,1929,2,Vague
DR_72955,586,1939,2,Vague
DR_42465,542,2655,2,Vague
DR_55914,549,2651,2,Vague
DR_74418,576,2595,2,Vague
DR_49106,527,1558,2,Vague
DR_47844,576,1543,2,Vague
DR_52634,567,1981,2,Vague
DR_54089,484,1467,2,Normal
DR_28804,485,1419,2,Normal
DR_11279,562,1296,2,Normal
DR_12668,1235,15441,6,Aggressive
DR_28587,548,1873,2,Vague
DR_49679,516,1641,2,Normal
DR_18454,1404,9305,5,Vague
DR_68615,532,1794,2,Aggressive
DR_56843,565,2310,2,Vague
DR_33533,585,1995,2,Vague
DR_16917,1668,27132,6,Aggressive
DR_6121,2070,15112,5,Aggressive
DR_37371,1968,25734,6,Aggressive
DR_14913,596,1775,2,Normal
DR_33245,565,2265,2,Aggressive
DR_40869,2025,24378,6,Aggressive
DR_61376,549,1457,2,Aggressive
DR_58286,1671,24683,6,Normal
DR_67155,575,1582,2,Aggressive
DR_72982,573,1628,2,Normal
DR_61510,536,1693,2,Aggressive
DR_31807,1697,21104,5,Aggressive
DR_60612,1038,10008,2,Aggressive
DR_58762,571,2539,2,Vague
DR_69198,499,1595,2,Aggressive
DR_73844,680,2858,2,Aggressive
DR_18581,784,2911,2,Normal
DR_18651,532,1711,2,Normal
DR_40980,560,1852,2,Normal
DR_40467,515,1000,2,Normal
DR_40224,568,1865,2,Vague
DR_65289,538,1599,2,Aggressive
DR_24003,563,1877,2,Aggressive
DR_16015,553,1862,2,Normal
DR_28436,987,2623,3,Normal
DR_50123,567,2514,2,Normal
DR_37297,519,1991,2,Normal
DR_17866,583,1952,2,Normal
DR_26059,565,1638,2,Aggressive
DR_51933,556,1936,2,Normal
DR_20468,567,1660,2,Normal
DR_27254,508,1754,2,Normal
DR_30645,559,1265,2,Normal
DR_24392,561,1878,2,Normal
DR_55694,529,1991,2,Normal
DR_43379,548,1810,2,Normal
DR_37744,550,1655,2,Normal
DR_50080,568,1528,2,Normal
DR_18850,567,1906,2,Normal
DR_46298,544,1513,2,Aggressive
DR_41807,517,2052,2,Aggressive
DR_53058,557,1466,2,Normal
DR_70145,554,1300,2,Normal
DR_36307,554,1628,2,Vague
DR_44456,544,2333,2,Normal
DR_15164,526,1421,2,Normal
DR_46463,549,1864,2,Normal
DR_55154,596,1775,2,Vague
DR_74664,559,1328,2,Aggressive
DR_26484,514,1413,2,Vague
DR_52177,584,1982,2,Aggressive
DR_56013,594,1986,2,Aggressive
DR_75157,568,1516,2,Vague
DR_24893,529,1334,2,Normal
DR_40574,910,2854,4,Normal
DR_19018,561,1900,2,Aggressive
DR_64809,558,2306,2,Normal
DR_4122,525,1906,2,Normal
DR_74303,1264,3234,3,Normal
DR_49356,608,1887,2,Normal
DR_41709,543,1429,2,Vague
DR_16693,533,2365,2,Vague
DR_65002,560,1971,2,Normal
DR_27881,528,1208,2,Normal
DR_49116,453,398,2,Normal
DR_6227,1023,2600,6,Normal
DR_6977,901,1497,4,Normal
DR_56698,534,1694,2,Normal
DR_51538,510,1672,2,Vague
DR_24660,498,1250,2,Normal
DR_71247,2071,14709,5,Aggressive
DR_55500,514,1828,2,Normal
DR_60475,1873,12996,4,Aggressive
DR_60343,534,1351,2,Normal
DR_12599,557,2275,2,Normal
DR_20121,532,1931,2,Normal
DR_13606,545,1964,2,Vague
DR_41897,482,1951,2,Normal
DR_53032,486,1285,2,Normal
DR_39480,556,2188,2,Aggressive
DR_65938,554,1134,2,Normal
DR_57099,490,1716,2,Normal
DR_40543,563,2008,2,Normal
DR_40620,528,2310,2,Normal
DR_71085,575,1747,2,Normal
DR_41906,525,2018,2,Normal
DR_46793,559,1939,2,Aggressive
DR_71841,559,2222,2,Normal
DR_55544,550,1503,2,Normal
DR_37082,604,1901,2,Normal
DR_55568,554,1920,2,Normal
DR_72408,523,2160,2,Normal
DR_35816,580,1807,2,Vague
DR_26151,570,1302,2,Aggressive
DR_34248,562,1999,2,Vague
DR_74325,560,2006,2,Vague
DR_70470,552,2523,2,Aggressive
DR_20916,562,2449,2,Vague
DR_15974,589,1529,2,Vague
DR_70704,542,1845,2,Vague
DR_12973,539,1703,2,Normal
DR_41639,515,1255,2,Normal
DR_70925,561,2166,2,Vague
DR_39905,555,1998,2,Vague
DR_41488,552,2296,2,Vague
DR_25209,535,1451,2,Vague
DR_73028,563,1620,2,Vague
DR_70555,551,1823,2,Aggressive
DR_21098,554,1683,2,Vague
DR_35637,567,2011,2,Normal
DR_10275,535,2417,2,Vague
DR_28752,599,2578,2,Vague
DR_62330,520,1712,2,Normal
DR_42992,588,1822,2,Vague
DR_42092,574,1805,2,Vague
DR_68156,531,1449,2,Aggressive
DR_5844,569,2012,2,Vague
DR_36966,563,1496,2,Normal
DR_46690,576,1937,2,Vague
DR_22167,545,1483,2,Normal
DR_46261,574,1625,2,Vague
DR_65855,553,1458,2,Normal
DR_26500,518,1987,2,Vague
DR_45807,570,2242,2,Vague
DR_15857,643,2867,2,Vague
DR_71362,578,2582,2,Normal
DR_19333,545,2145,2,Vague
DR_57626,591,2361,2,Aggressive
DR_41561,592,2243,2,Vague
DR_63627,1617,7470,5,Vague
DR_48473,1520,12859,3,Aggressive
DR_39410,819,4377,3,Vague
DR_43769,599,1844,2,Vague
DR_51081,545,2693,2,Normal
DR_14373,546,2470,2,Vague
DR_66285,557,1749,2,Normal
DR_37075,551,1941,2,Normal
DR_33767,561,1981,2,Normal
DR_23488,542,4455,2,Normal
DR_38432,519,1638,2,Normal
DR_30742,562,1891,2,Normal
DR_16422,566,1737,2,Normal
DR_44170,557,1451,2,Normal
DR_50460,560,1410,2,Normal
DR_62643,541,1835,2,Aggressive
DR_18610,584,1892,2,Normal
DR_24476,566,533,2,Normal
DR_46267,553,2364,2,Normal
DR_63223,530,2129,2,Normal
DR_56636,571,2424,2,Normal
DR_64190,549,2065,2,Vague
DR_32668,551,1705,2,Normal
DR_57573,556,1992,2,Normal
DR_36470,564,2369,2,Normal
DR_55591,552,1520,2,Normal
DR_19133,571,1648,2,Vague
DR_14520,539,1561,2,Normal
DR_74594,525,1803,2,Normal
DR_34187,557,1374,2,Vague
DR_60331,521,1176,2,Vague
DR_68088,582,1518,2,Vague
DR_67870,558,1477,2,Vague
DR_34044,574,1720,2,Vague
DR_25362,567,1854,2,Normal
DR_45564,538,1748,2,Normal
DR_16975,504,705,2,Vague
DR_55486,575,1576,2,Vague
DR_11453,535,1903,2,Vague
DR_59840,557,2037,2,Vague
DR_74922,588,1659,2,Normal
DR_64384,582,1841,2,Vague
DR_47008,515,1891,2,Vague
DR_44407,551,1571,2,Normal
DR_39695,574,1476,2,Vague
DR_37924,540,1710,2,Vague
DR_33145,558,1883,2,Vague
DR_46967,518,1926,2,Vague
DR_67200,1711,20564,6,Aggressive
DR_74378,674,2137,2,Vague
DR_15491,569,1591,2,Normal
DR_42229,537,1492,2,Vague
DR_72203,1502,12652,3,Normal
DR_28783,593,2671,2,Normal
DR_7041,482,1846,2,Normal
DR_28156,521,1531,2,Normal
DR_64727,634,2586,2,Aggressive
DR_25133,487,1814,2,Normal
DR_7337,525,1900,2,Vague
DR_7055,585,2236,2,Aggressive
DR_33196,1676,10542,4,Vague
DR_15119,586,2155,2,Normal
DR_46223,522,2125,2,Normal
DR_40602,589,2615,2,Normal
DR_12972,580,1942,2,Normal
DR_11052,545,1820,2,Normal
DR_70917,562,1883,2,Normal
DR_21701,552,1663,2,Normal
DR_14634,547,2436,2,Normal
DR_26827,559,1580,2,Normal
DR_38169,546,2301,2,Vague
DR_60956,560,1685,2,Vague
DR_32848,561,1631,2,Vague
DR_22103,554,1587,2,Normal
DR_54627,557,2368,2,Vague
DR_12048,598,2270,2,Normal
DR_61330,562,2097,2,Normal
DR_67358,555,2280,2,Vague
DR_40914,558,1644,2,Vague
DR_34399,501,1448,2,Aggressive
DR_49445,567,1382,2,Vague
DR_57536,596,2120,2,Vague
DR_32346,546,1612,2,Vague
DR_43672,566,1772,2,Vague
DR_10836,535,1431,2,Normal
DR_15289,1307,1665,4,Vague
DR_43960,571,1730,2,Normal
DR_24783,1689,24141,6,Normal
DR_20355,779,2890,2,Normal
DR_4540,561,2025,2,Vague
DR_36108,519,1381,2,Normal
DR_57294,580,1785,2,Vague
DR_73539,530,1211,2,Normal
DR_21266,505,1044,2,Vague
DR_12404,610,2162,2,Vague
DR_20768,558,1610,2,Normal
DR_72257,570,1885,2,Normal
DR_67232,806,2325,4,Vague
DR_63943,1498,11575,3,Vague
DR_28112,641,1374,2,Vague
DR_70681,605,2337,2,Vague
DR_55715,566,1497,2,Aggressive
DR_24243,1686,15984,5,Normal
DR_18316,584,1741,2,Normal
DR_16142,521,917,2,Vague
DR_24659,561,1581,2,Vague
DR_65144,553,1966,2,Normal
DR_4210,695,2808,2,Normal
DR_56213,550,2699,2,Normal
DR_15750,541,1748,2,Normal
DR_70510,568,1918,2,Normal
DR_22311,539,1598,2,Aggressive
DR_49024,561,1620,2,Normal
DR_43675,564,1781,2,Normal
DR_11586,570,2199,2,Normal
DR_30361,586,1803,2,Normal
DR_33890,522,1562,2,Normal
DR_70151,547,1462,2,Normal
DR_69883,552,2024,2,Normal
DR_46707,584,2089,2,Aggressive
DR_6498,567,1738,2,Normal
DR_74389,547,2192,2,Normal
DR_39754,536,2408,2,Normal
DR_14963,556,1057,2,Normal
DR_19735,549,1852,2,Normal
DR_6249,561,2661,2,Normal
DR_63399,562,2184,2,Vague
DR_68671,563,2433,2,Normal
DR_6259,551,1595,2,Normal
DR_57955,546,2287,2,Vague
DR_59143,551,1999,2,Vague
DR_69838,563,1568,2,Vague
DR_29915,561,1759,2,Vague
DR_37242,551,2389,2,Normal
DR_24961,599,2121,2,Normal
DR_28633,533,1331,2,Normal
DR_42254,542,2243,2,Normal
DR_47398,604,2547,2,Normal
DR_57678,563,2228,2,Normal
DR_53995,543,1854,2,Normal
DR_61151,572,1482,2,Vague
DR_56770,594,1364,2,Vague
DR_41004,633,3028,2,Vague
DR_72630,597,1676,2,Vague
DR_70452,580,1948,2,Normal
DR_35567,672,2486,2,Vague
DR_43236,560,1614,2,Normal
DR_71504,507,1469,2,Vague
DR_55178,551,1240,2,Normal
DR_60362,848,11236,3,Vague
DR_52737,1649,33545,6,Normal
DR_59795,509,1464,2,Vague
DR_74909,485,1519,2,Vague
DR_45455,547,1419,2,Normal
DR_66316,493,919,2,Normal
DR_15299,489,800,2,Normal
DR_57908,1717,15935,5,Aggressive
DR_55627,591,1048,2,Normal
DR_58269,514,1237,2,Normal
DR_70015,903,7530,3,Normal
DR_59752,593,2889,2,Normal
DR_5946,529,1596,2,Normal
DR_24411,855,2187,4,Normal
DR_5485,589,1693,2,Normal
DR_38101,543,905,2,Normal
DR_54945,1718,24771,5,Normal
DR_10279,586,1996,2,Normal
DR_44378,622,1500,2,Vague
DR_57059,575,1736,2,Vague
DR_47541,506,1576,2,Normal
DR_12695,670,3001,2,Vague
DR_49463,1067,3009,3,Normal
DR_73239,590,1987,2,Normal
DR_14161,528,1480,2,Normal
DR_37328,599,2267,2,Normal
DR_67183,550,2351,2,Normal
DR_63738,522,1673,2,Normal
DR_23319,1664,15384,6,Normal
DR_55679,557,1600,2,Normal
DR_74345,572,1312,2,Normal
DR_21852,488,2128,2,Aggressive
DR_41422,577,1780,2,Normal
DR_75164,528,1643,2,Normal
DR_33723,543,2433,2,Normal
DR_63622,571,1138,2,Normal
DR_23533,545,1215,2,Normal
DR_42926,570,2700,2,Normal
DR_15136,551,1830,2,Vague
DR_4190,529,1982,2,Vague
DR_61470,891,6200,4,Vague
DR_54712,1119,910,2,Aggressive
DR_14994,968,2446,3,Vague
DR_57428,558,1748,2,Vague
DR_56773,528,1477,2,Vague
DR_17761,1687,22383,5,Vague
DR_32844,547,2106,2,Normal
DR_14466,1733,19130,5,Vague
DR_28995,509,425,2,Normal
DR_44373,552,1375,2,Vague
DR_70234,552,1631,2,Normal
DR_23323,1717,26556,6,Normal
DR_45116,541,1663,2,Normal
DR_49597,568,2322,2,Vague
DR_13626,567,2007,2,Normal
DR_38695,550,2254,2,Normal
DR_71490,1667,24608,5,Vague
DR_28811,1743,29987,6,Aggressive
DR_67538,1713,26679,6,Aggressive
DR_70682,538,1616,2,Normal
DR_20278,1118,3322,3,Vague
DR_26800,1719,27132,6,Vague
DR_74675,1731,18426,6,Aggressive
DR_34114,599,1935,2,Vague
DR_33010,1985,30175,5,Aggressive
DR_5401,1690,22265,6,Normal
DR_60321,1988,18991,5,Normal
DR_44018,1843,29103,6,Aggressive
DR_65428,1680,27919,6,Aggressive
DR_73852,1726,28925,6,Vague
DR_69422,1707,23106,5,Aggressive
DR_43137,2035,19734,5,Aggressive
DR_21099,1746,15531,5,Vague
DR_71035,2030,17390,5,Aggressive
DR_6974,1694,18184,6,Aggressive
DR_38322,1715,22558,6,Aggressive
DR_14338,1471,14421,6,Vague
DR_38559,1705,15466,6,Aggressive
DR_41122,1693,14608,5,Vague
DR_6967,453,607,2,Normal
DR_10573,473,1207,2,Normal
DR_64186,1748,19637,5,Normal
DR_50692,1527,13892,3,Normal
DR_68074,1726,17818,6,Aggressive
DR_71683,679,2088,2,Vague
DR_42065,1731,16636,4,Vague
DR_18149,1928,25878,6,Aggressive
DR_16414,574,1589,2,Vague
DR_21634,927,3288,4,Normal
DR_5608,1701,22667,5,Normal
DR_69202,1709,18376,4,Vague
DR_39813,1665,18933,5,Normal
DR_19314,608,2300,2,Normal
DR_26588,555,1229,2,Normal
DR_32562,537,1618,2,Normal
DR_32927,1790,17844,5,Aggressive
DR_5419,535,2179,2,Normal
DR_30895,1233,12228,2,Aggressive
DR_49819,564,1559,2,Normal
DR_20335,490,1754,2,Normal
DR_67550,1103,4017,4,Normal
DR_37558,1769,30916,4,Normal
DR_63775,766,3266,3,Normal
DR_14524,712,5514,2,Normal
DR_17455,1699,41842,6,Aggressive
DR_58718,611,3557,2,Normal
DR_65702,1709,25602,5,Vague
DR_26361,1689,14206,4,Vague
DR_52849,1769,43774,6,Aggressive
DR_33853,555,1724,2,Normal
DR_38714,531,2746,2,Normal
DR_64933,567,2553,2,Vague
DR_59243,1691,21318,4,Normal
DR_27100,532,2081,2,Normal
DR_28729,1659,16095,4,Vague
DR_48320,1726,28030,6,Vague
DR_69378,893,7466,2,Normal
DR_19280,1739,18654,4,Aggressive
DR_29488,611,2285,2,Vague
DR_10383,1702,21763,5,Vague
DR_48342,1963,38867,5,Vague
DR_6323,1706,25884,6,Aggressive
DR_74493,1713,13561,5,Aggressive
DR_50077,1749,30450,6,Vague
DR_27031,1718,23025,6,Aggressive
DR_30409,1701,18768,6,Aggressive
DR_64641,580,2714,2,Normal
DR_5670,577,1793,2,Normal
DR_16257,1497,14882,6,Vague
DR_47032,1687,20094,6,Normal
DR_22862,846,2624,3,Vague
DR_67934,1721,29325,6,Normal
DR_21936,1708,19327,6,Vague
DR_18707,1750,19828,5,Aggressive
DR_52415,2016,23956,5,Normal
DR_50503,1701,10356,5,Normal
DR_68518,626,2323,2,Vague
DR_71755,1708,15328,5,Aggressive
DR_33518,1689,25987,5,Normal
DR_16314,1738,19888,6,Aggressive
DR_64406,1904,12084,6,Aggressive
DR_72342,2052,16145,5,Aggressive
DR_36942,1661,16211,5,Vague
DR_65389,1993,14023,5,Vague
DR_43510,519,1688,2,Vague
DR_69808,1049,5680,2,Vague
DR_51029,1695,28580,6,Aggressive
DR_66545,1695,10745,5,Vague
DR_71828,570,2281,2,Aggressive
DR_62882,1693,12750,5,Aggressive
DR_48917,2030,14050,4,Aggressive
DR_44495,2013,29950,7,Aggressive
DR_52968,619,1906,2,Aggressive
DR_17873,1693,27002,6,Vague
DR_56869,661,2786,2,Vague
DR_23026,587,2510,2,Vague
DR_67881,815,4066,2,Aggressive
DR_17082,1675,25419,5,Normal
DR_32441,1707,25976,5,Normal
DR_67194,802,3018,2,Normal
DR_69762,1720,15365,5,Normal
DR_40399,752,2203,2,Normal
DR_61775,546,2510,2,Normal
DR_45426,625,2371,2,Normal
DR_48274,1672,14944,5,Normal
DR_11064,1741,30023,6,Aggressive
DR_26033,1665,17770,5,Normal
DR_74041,1729,38301,6,Normal
DR_4554,1731,16737,6,Normal
DR_72066,721,3646,2,Normal
DR_57050,1688,10527,4,Normal
DR_65980,1712,16746,5,Aggressive
DR_55086,579,2982,2,Normal
DR_33270,1693,29376,5,Normal
DR_71482,1642,14615,4,Normal
DR_47657,1682,16193,5,Normal
DR_62585,587,1791,2,Normal
DR_34943,526,2171,2,Normal
DR_54882,594,1799,2,Vague
DR_22627,1938,17175,5,Vague
DR_26115,1701,23275,6,Aggressive
DR_46827,1855,9336,4,Aggressive
DR_34741,883,10783,2,Normal
DR_50812,1675,31089,6,Aggressive
DR_34382,556,1396,2,Vague
DR_57433,654,2537,2,Vague
DR_53345,982,9359,2,Vague
DR_61613,539,3067,2,Vague
DR_56720,1711,29807,6,Aggressive
DR_43083,577,1880,2,Vague
DR_26897,529,1703,2,Vague
DR_34967,1666,16843,4,Aggressive
DR_24297,592,1889,2,Aggressive
DR_61654,601,1536,2,Vague
DR_68195,511,1582,2,Aggressive
DR_24386,1759,29921,6,Aggressive
DR_63503,1733,29624,6,Aggressive
DR_36866,2024,23304,6,Aggressive
DR_10250,1129,3544,4,Vague
DR_51748,1766,29773,6,Normal
DR_28779,925,16366,4,Vague
DR_67170,1690,24471,6,Vague
DR_62712,1090,1699,3,Normal
DR_32045,917,10558,2,Normal
DR_16426,1699,21326,6,Aggressive
DR_29942,1949,21656,6,Vague
DR_24301,1687,17132,6,Vague
DR_42757,2043,37130,6,Aggressive
DR_68185,1024,7320,2,Normal
DR_47879,1477,3400,5,Vague
DR_70187,1955,14388,5,Aggressive
DR_56413,1726,20837,6,Vague
DR_34251,2053,15337,5,Normal
DR_18200,1744,18461,5,Aggressive
DR_38992,2042,21111,5,Normal
DR_53250,1703,29285,6,Vague
DR_69429,1691,18549,5,Vague
DR_44327,1979,24857,5,Vague
DR_22567,2021,19913,6,Aggressive
DR_22247,1065,10158,2,Vague
DR_15058,550,1424,2,Vague
DR_60686,1692,16474,6,Normal
DR_42485,1296,3662,4,Vague
DR_71290,587,1741,2,Normal
DR_56747,1675,21763,6,Normal
DR_33225,607,2382,2,Vague
DR_55302,729,5104,2,Vague
DR_48043,588,2077,2,Normal
DR_60771,1738,18633,5,Aggressive
DR_28111,539,1573,2,Vague
DR_74419,540,1408,2,Vague
DR_46589,1690,26458,6,Normal
DR_25192,1240,9255,2,Vague
DR_17399,619,2126,2,Normal
DR_55503,1667,17449,5,Normal
DR_56637,513,1285,2,Normal
DR_43660,694,1148,2,Normal
DR_43678,593,1469,2,Normal
DR_44440,1666,15702,4,Normal
DR_27464,1697,31339,6,Aggressive
DR_26559,547,1744,2,Normal
DR_62717,597,2353,2,Normal
DR_22412,1157,3690,4,Normal
DR_29337,1060,2765,3,Normal
DR_27883,571,2441,2,Normal
DR_33048,1707,47896,6,Normal
DR_26265,593,2816,2,Normal
DR_56907,1226,17343,3,Normal
DR_38016,571,2213,2,Aggressive
DR_65862,631,2565,2,Normal
DR_56136,654,2012,2,Normal
DR_20004,533,2244,2,Aggressive
DR_57944,536,1948,2,Vague
DR_71415,530,2036,2,Vague
DR_73557,588,3230,2,Vague
DR_29665,684,2633,2,Normal
DR_65375,561,1879,2,Normal
DR_33043,571,2480,2,Vague
DR_49633,561,1689,2,Vague
DR_11477,577,1604,2,Vague
DR_50982,975,5293,3,Vague
DR_73728,767,4040,3,Vague
DR_70521,552,2754,2,Vague
DR_18588,565,3323,2,Normal
DR_60103,547,2799,2,Normal
DR_60082,851,4332,4,Aggressive
DR_72133,552,2560,2,Vague
DR_57213,1689,23499,6,Vague
DR_15233,532,2284,2,Vague
DR_48786,518,1816,2,Vague
DR_66813,548,1906,2,Normal
DR_57740,561,1334,2,Vague
DR_58319,600,2316,2,Normal
DR_40802,2004,34093,7,Normal
DR_27842,594,2341,2,Vague
DR_54323,542,1592,2,Normal
DR_5961,905,2344,4,Normal
DR_20489,916,2704,4,Vague
DR_49737,2005,23184,5,Aggressive
DR_66292,661,2457,2,Vague
DR_65038,531,2169,2,Normal
DR_24276,1737,27985,6,Aggressive
DR_46821,1975,14279,5,Aggressive
DR_6691,877,2014,3,Aggressive
DR_74308,2036,23133,6,Aggressive
DR_42810,2034,30144,6,Aggressive
DR_49061,1729,23345,6,Aggressive
DR_41250,1402,17763,6,Normal
DR_64620,518,1584,2,Normal
DR_49430,2080,16000,6,Aggressive
DR_12118,921,3432,4,Aggressive
DR_73062,595,1793,2,Aggressive
DR_26497,532,2225,2,Normal
DR_22937,1715,28647,6,Aggressive
DR_37851,1778,32394,6,Aggressive
DR_24079,538,2063,2,Normal
DR_67597,1191,2800,4,Vague
DR_64006,1750,24930,6,Vague
DR_32662,599,2700,2,Normal
DR_52599,645,2592,2,Normal
DR_45651,577,1862,2,Normal
DR_4912,611,1749,2,Normal
DR_16999,534,1983,2,Normal
DR_11461,575,1732,2,Normal
DR_72932,568,1738,2,Normal
DR_30528,578,1778,2,Normal
DR_71021,578,2209,2,Normal
DR_32522,498,2264,2,Normal
DR_46284,579,2352,2,Normal
DR_70056,579,2315,2,Normal
DR_27941,613,3236,2,Normal
DR_21064,562,2013,2,Vague
DR_68180,618,2211,2,Vague
DR_40789,583,1854,2,Vague
DR_41287,603,2091,2,Vague
DR_28368,581,2588,2,Vague
DR_34535,531,1819,2,Vague
DR_25768,596,2631,2,Vague
DR_38983,600,2624,2,Vague
DR_50952,1068,2671,3,Vague
DR_39378,552,2342,2,Vague
DR_33129,549,1811,2,Vague
DR_65824,620,2989,2,Vague
DR_51484,543,2709,2,Normal
DR_18659,528,2021,2,Vague
DR_46128,526,2398,2,Vague
DR_59434,541,2093,2,Vague
DR_72042,555,1137,2,Vague
DR_47881,594,1798,2,Vague
DR_45204,552,1461,2,Vague
DR_66754,673,2535,2,Vague
DR_56061,727,3254,2,Vague
DR_55336,605,1975,2,Normal
DR_18710,564,2608,2,Vague
DR_55059,562,2525,2,Vague
DR_31646,586,2447,2,Vague
DR_54724,838,2951,3,Normal
DR_15225,538,1442,2,Vague
DR_26288,1175,5103,4,Normal
DR_24063,1003,11476,3,Aggressive
DR_32905,596,1723,2,Vague
DR_46208,950,2291,4,Vague
DR_46218,1390,12697,6,Vague
DR_30132,877,2563,3,Normal
DR_39616,1662,16525,6,Normal
DR_37504,1058,5350,4,Normal
DR_43632,563,1946,2,Normal
DR_72909,534,1849,2,Normal
DR_33255,1738,21898,6,Normal
DR_55813,581,2259,2,Normal
DR_30112,860,2146,3,Normal
DR_21791,614,2519,2,Normal
DR_70741,610,2365,2,Vague
DR_11383,563,2194,2,Normal
DR_24345,536,1653,2,Normal
DR_41196,571,2148,2,Normal
DR_75210,539,1992,2,Normal
DR_14937,553,826,2,Normal
DR_54643,548,2229,2,Normal
DR_49554,592,1958,2,Normal
DR_32442,563,2490,2,Normal
DR_18308,560,2281,2,Normal
DR_69093,897,2959,3,Aggressive
DR_15147,562,1560,2,Normal
DR_52555,529,2379,2,Normal
DR_20938,558,2101,2,Normal
DR_56971,583,2418,2,Normal
DR_55235,556,1644,2,Normal
DR_14355,528,2307,2,Vague
DR_15615,574,1963,2,Normal
DR_73913,562,1851,2,Normal
DR_55205,553,2966,2,Vague
DR_4796,561,1839,2,Vague
DR_45450,536,1379,2,Normal
DR_56860,576,1962,2,Normal
DR_48799,531,1820,2,Normal
DR_15549,556,2287,2,Vague
DR_39474,569,1891,2,Normal
DR_62557,561,2286,2,Normal
DR_64847,521,1766,2,Normal
DR_73153,551,2425,2,Normal
DR_37910,566,3121,2,Vague
DR_4152,611,2172,2,Vague
DR_54334,594,1910,2,Vague
DR_59253,534,1804,2,Normal
DR_57722,570,1848,2,Normal
DR_26155,566,1981,2,Normal
DR_24547,534,2705,2,Normal
DR_18117,556,1410,2,Vague
DR_69059,592,1538,2,Vague
DR_53989,537,2058,2,Vague
DR_63860,1705,28989,6,Aggressive
DR_17159,575,1958,2,Normal
DR_44191,908,13516,3,Vague
DR_21690,614,2115,2,Normal
DR_32591,1700,15703,6,Aggressive
DR_64093,912,6459,2,Vague
DR_15175,1716,19331,5,Aggressive
DR_17239,2093,20025,4,Aggressive
DR_30211,536,1723,2,Vague
DR_63639,1420,10402,6,Vague
DR_22809,944,1898,2,Normal
DR_12190,531,1137,2,Aggressive
DR_38823,1049,10342,2,Vague
DR_61444,2081,25898,6,Aggressive
DR_49299,1270,3293,4,Normal
DR_35643,1688,17026,5,Normal
DR_30618,1601,8356,5,Vague
DR_18446,946,3220,4,Vague
DR_67268,752,2433,2,Normal
DR_13697,569,2657,2,Vague
DR_70694,523,841,2,Normal
DR_63552,1705,12008,5,Aggressive
DR_21203,1528,15146,3,Vague
DR_7190,1707,16430,5,Vague
DR_25199,1971,12633,4,Normal
DR_19453,1163,14757,3,Vague
DR_74217,790,6693,2,Vague
DR_42164,527,1833,2,Vague
DR_46473,533,2297,2,Vague
DR_45277,853,3896,2,Vague
DR_64995,1633,24809,6,Normal
DR_50533,1647,21085,5,Normal
DR_44473,1699,24520,5,Aggressive
DR_39996,624,2410,2,Normal
DR_45933,1720,23872,6,Normal
DR_66158,1705,27732,5,Normal
DR_64262,2071,25118,6,Normal
DR_63056,1693,20014,6,Normal
DR_73433,588,1905,2,Normal
DR_45356,565,2532,2,Normal
DR_62000,957,13313,3,Normal
DR_50627,569,1674,2,Normal
DR_42238,1128,4529,4,Aggressive
DR_56780,962,10278,2,Normal
DR_70855,1301,4060,3,Normal
DR_68740,547,2362,2,Aggressive
DR_28130,527,1798,2,Normal
DR_22290,1665,31473,6,Normal
DR_60920,523,1604,2,Normal
DR_61725,739,1156,2,Vague
DR_42088,532,3138,2,Normal
DR_65132,860,2311,3,Normal
DR_42558,1638,20577,4,Vague
DR_17760,1691,31747,5,Vague
DR_21178,1677,23495,5,Normal
DR_55221,1372,7333,4,Normal
DR_13862,1689,29074,6,Normal
DR_31106,1748,29104,6,Normal
DR_26906,1999,23247,5,Aggressive
DR_30535,1692,15498,5,Vague
DR_35298,1975,26337,6,Normal
DR_13358,1731,29111,6,Aggressive
DR_29324,1713,21585,6,Aggressive
DR_41490,1733,26257,6,Aggressive
DR_49650,548,2262,2,Vague
DR_18676,1700,17163,6,Aggressive
DR_42628,1684,17018,4,Vague
DR_68654,1690,15273,6,Normal
DR_21106,2022,17847,5,Vague
DR_44415,506,1529,2,Vague
DR_56149,1715,22237,6,Vague
DR_58823,1035,3146,3,Vague
